  -5.000000e+00	   0.000000e+00
  -4.900000e+00	   2.052335e-03
  -4.800000e+00	   2.704612e-03
  -4.700000e+00	   1.813406e-03
  -4.600000e+00	  -1.142540e-03
  -4.500000e+00	  -8.002855e-04
  -4.400000e+00	   8.703423e-04
  -4.300000e+00	  -4.168755e-04
  -4.200000e+00	   2.776296e-03
  -4.100000e+00	  -1.007068e-03
  -4.000000e+00	   8.154735e-04
  -3.900000e+00	   1.596220e-03
  -3.800000e+00	  -5.882861e-05
  -3.700000e+00	   1.116639e-03
  -3.600000e+00	  -2.470252e-04
  -3.500000e+00	   3.495837e-03
  -3.400000e+00	   2.948600e-03
  -3.300000e+00	   1.759761e-04
  -3.200000e+00	   2.591490e-03
  -3.100000e+00	   1.807950e-03
  -3.000000e+00	   2.534398e-03
  -2.900000e+00	  -2.873251e-04
  -2.800000e+00	  -8.616886e-04
  -2.700000e+00	  -3.107852e-04
  -2.600000e+00	   1.990128e-03
  -2.500000e+00	   5.483761e-03
  -2.400000e+00	   3.487411e-03
  -2.300000e+00	   2.948124e-03
  -2.200000e+00	   2.914950e-03
  -2.100000e+00	   4.206726e-03
  -2.000000e+00	   3.690823e-03
  -1.900000e+00	   1.960236e-03
  -1.800000e+00	   5.504137e-03
  -1.700000e+00	   1.777843e-03
  -1.600000e+00	   3.140889e-03
  -1.500000e+00	   1.473078e-03
  -1.400000e+00	   3.673061e-03
  -1.300000e+00	  -9.083651e-04
  -1.200000e+00	  -3.683148e-04
  -1.100000e+00	  -8.869432e-05
  -1.000000e+00	  -1.195319e-03
  -9.000000e-01	  -4.052934e-03
  -8.000000e-01	  -4.631702e-03
  -7.000000e-01	  -3.206961e-03
  -6.000000e-01	  -7.835903e-03
  -5.000000e-01	  -1.225452e-02
  -4.000000e-01	  -1.670368e-02
  -3.000000e-01	  -1.627043e-02
  -2.000000e-01	  -2.024347e-02
  -1.000000e-01	  -2.081579e-02
   0.000000e+00	  -2.870117e-02
   1.000000e-01	  -3.387646e-02
   2.000000e-01	  -3.857768e-02
   3.000000e-01	  -4.532470e-02
   4.000000e-01	  -5.256886e-02
   5.000000e-01	  -6.467430e-02
   6.000000e-01	  -7.573358e-02
   7.000000e-01	  -8.702282e-02
   8.000000e-01	  -1.092874e-01
   9.000000e-01	  -1.260463e-01
   1.000000e+00	  -1.523675e-01
   1.100000e+00	  -1.792991e-01
   1.200000e+00	  -2.139391e-01
   1.300000e+00	  -2.552041e-01
   1.400000e+00	  -2.992820e-01
   1.500000e+00	  -3.554762e-01
   1.600000e+00	  -4.207219e-01
   1.700000e+00	  -4.984044e-01
   1.800000e+00	  -5.891224e-01
   1.900000e+00	  -6.951904e-01
   2.000000e+00	  -8.130607e-01
   2.100000e+00	  -9.419676e-01
   2.200000e+00	  -1.083393e+00
   2.300000e+00	  -1.233104e+00
   2.400000e+00	  -1.393580e+00
   2.500000e+00	  -1.543628e+00
   2.600000e+00	  -1.686266e+00
   2.700000e+00	  -1.812781e+00
   2.800000e+00	  -1.911328e+00
   2.900000e+00	  -1.977509e+00
   3.000000e+00	  -1.999790e+00
   3.100000e+00	  -1.983400e+00
   3.200000e+00	  -1.925253e+00
   3.300000e+00	  -1.832829e+00
   3.400000e+00	  -1.706208e+00
   3.500000e+00	  -1.564297e+00
   3.600000e+00	  -1.406752e+00
   3.700000e+00	  -1.249454e+00
   3.800000e+00	  -1.089757e+00
   3.900000e+00	  -9.424155e-01
   4.000000e+00	  -8.063279e-01
   4.100000e+00	  -6.875521e-01
   4.200000e+00	  -5.797278e-01
   4.300000e+00	  -4.866793e-01
   4.400000e+00	  -4.050918e-01
   4.500000e+00	  -3.356093e-01
   4.600000e+00	  -2.782117e-01
   4.700000e+00	  -2.339147e-01
   4.800000e+00	  -1.920103e-01
   4.900000e+00	  -1.610669e-01
   5.000000e+00	  -1.313856e-01
   5.100000e+00	  -1.111950e-01
   5.200000e+00	  -9.358880e-02
   5.300000e+00	  -7.523869e-02
   5.400000e+00	  -6.533416e-02
   5.500000e+00	  -5.165304e-02
   5.600000e+00	  -4.628853e-02
   5.700000e+00	  -3.886758e-02
