  -3.000000e+01	   0.000000e+00
  -2.995000e+01	   1.082593e-03
  -2.990000e+01	   1.094241e-03
  -2.985000e+01	   2.172943e-03
  -2.980000e+01	   2.169089e-03
  -2.975000e+01	   3.208768e-03
  -2.970000e+01	   3.149695e-03
  -2.965000e+01	   4.108970e-03
  -2.960000e+01	   3.954147e-03
  -2.955000e+01	   4.795280e-03
  -2.950000e+01	   4.511269e-03
  -2.945000e+01	   5.206069e-03
  -2.940000e+01	   4.770511e-03
  -2.935000e+01	   5.302610e-03
  -2.930000e+01	   4.705094e-03
  -2.925000e+01	   5.069770e-03
  -2.920000e+01	   4.310987e-03
  -2.915000e+01	   4.514021e-03
  -2.910000e+01	   3.604665e-03
  -2.905000e+01	   3.661530e-03
  -2.900000e+01	   2.621915e-03
  -2.895000e+01	   2.557854e-03
  -2.890000e+01	   1.418358e-03
  -2.885000e+01	   1.269005e-03
  -2.880000e+01	   7.060431e-05
  -2.875000e+01	  -1.178783e-04
  -2.870000e+01	  -1.324175e-03
  -2.865000e+01	  -1.496639e-03
  -2.860000e+01	  -2.652503e-03
  -2.855000e+01	  -2.748786e-03
  -2.850000e+01	  -3.793789e-03
  -2.845000e+01	  -3.755047e-03
  -2.840000e+01	  -4.633850e-03
  -2.835000e+01	  -4.410275e-03
  -2.830000e+01	  -5.080479e-03
  -2.825000e+01	  -4.638846e-03
  -2.820000e+01	  -5.077813e-03
  -2.815000e+01	  -4.407174e-03
  -2.810000e+01	  -4.616250e-03
  -2.805000e+01	  -3.730443e-03
  -2.800000e+01	  -3.735594e-03
  -2.795000e+01	  -2.671945e-03
  -2.790000e+01	  -2.520595e-03
  -2.785000e+01	  -1.335069e-03
  -2.780000e+01	  -1.089817e-03
  -2.775000e+01	   1.503708e-04
  -2.770000e+01	   4.198438e-04
  -2.765000e+01	   1.644609e-03
  -2.760000e+01	   1.869811e-03
  -2.755000e+01	   3.013980e-03
  -2.750000e+01	   3.134584e-03
  -2.745000e+01	   4.143830e-03
  -2.740000e+01	   4.112404e-03
  -2.735000e+01	   4.946723e-03
  -2.730000e+01	   4.731001e-03
  -2.725000e+01	   5.365865e-03
  -2.720000e+01	   4.948935e-03
  -2.715000e+01	   5.374736e-03
  -2.710000e+01	   4.753958e-03
  -2.705000e+01	   4.974590e-03
  -2.700000e+01	   4.160035e-03
  -2.695000e+01	   4.191366e-03
  -2.690000e+01	   3.204433e-03
  -2.685000e+01	   3.073144e-03
  -2.680000e+01	   1.945678e-03
  -2.675000e+01	   1.688656e-03
  -2.670000e+01	   4.625647e-04
  -2.665000e+01	   1.266644e-04
  -2.660000e+01	  -1.146299e-03
  -2.655000e+01	  -1.504623e-03
  -2.650000e+01	  -2.763582e-03
  -2.645000e+01	  -3.079579e-03
  -2.640000e+01	  -4.256651e-03
  -2.635000e+01	  -4.460417e-03
  -2.630000e+01	  -5.485055e-03
  -2.625000e+01	  -5.507173e-03
  -2.620000e+01	  -6.313107e-03
  -2.615000e+01	  -6.092780e-03
  -2.610000e+01	  -6.627094e-03
  -2.605000e+01	  -6.121789e-03
  -2.600000e+01	  -6.354653e-03
  -2.595000e+01	  -5.549353e-03
  -2.590000e+01	  -5.482175e-03
  -2.585000e+01	  -4.395813e-03
  -2.580000e+01	  -4.065394e-03
  -2.575000e+01	  -2.752273e-03
  -2.570000e+01	  -2.229182e-03
  -2.565000e+01	  -7.741868e-04
  -2.560000e+01	  -1.549023e-04
  -2.555000e+01	   1.337134e-03
  -2.550000e+01	   1.943142e-03
  -2.545000e+01	   3.361988e-03
  -2.540000e+01	   3.847676e-03
  -2.535000e+01	   5.093163e-03
  -2.530000e+01	   5.368603e-03
  -2.525000e+01	   6.363801e-03
  -2.520000e+01	   6.367208e-03
  -2.515000e+01	   7.066820e-03
  -2.510000e+01	   6.770030e-03
  -2.505000e+01	   7.162861e-03
  -2.500000e+01	   6.570862e-03
  -2.495000e+01	   6.676664e-03
  -2.490000e+01	   5.822164e-03
  -2.485000e+01	   5.684415e-03
  -2.480000e+01	   4.619379e-03
  -2.475000e+01	   4.296164e-03
  -2.470000e+01	   3.082597e-03
  -2.465000e+01	   2.637796e-03
  -2.460000e+01	   1.339775e-03
  -2.455000e+01	   8.362726e-04
  -2.450000e+01	  -4.854512e-04
  -2.445000e+01	  -9.896656e-04
  -2.440000e+01	  -2.280084e-03
  -2.435000e+01	  -2.732978e-03
  -2.430000e+01	  -3.942747e-03
  -2.425000e+01	  -4.297314e-03
  -2.420000e+01	  -5.381309e-03
  -2.415000e+01	  -5.593982e-03
  -2.410000e+01	  -6.509934e-03
  -2.405000e+01	  -6.539759e-03
  -2.400000e+01	  -7.248245e-03
  -2.395000e+01	  -7.057901e-03
  -2.390000e+01	  -7.524492e-03
  -2.385000e+01	  -7.083570e-03
  -2.380000e+01	  -7.283159e-03
  -2.375000e+01	  -6.573354e-03
  -2.370000e+01	  -6.495938e-03
  -2.365000e+01	  -5.517085e-03
  -2.360000e+01	  -5.173655e-03
  -2.355000e+01	  -3.949047e-03
  -2.350000e+01	  -3.375929e-03
  -2.345000e+01	  -1.955283e-03
  -2.340000e+01	  -1.215361e-03
  -2.335000e+01	   3.259807e-04
  -2.330000e+01	   1.146263e-03
