   0.000000e+00	   1.018024e+05
   2.001001e-01	   1.016658e+05
   4.002001e-01	   1.012567e+05
   6.003002e-01	   1.005770e+05
   8.004002e-01	   9.963004e+04
   1.000500e+00	   9.842043e+04
   1.200600e+00	   9.695398e+04
   1.400700e+00	   9.523774e+04
   1.600800e+00	   9.328005e+04
   1.800900e+00	   9.109051e+04
   2.001001e+00	   8.867994e+04
   2.201101e+00	   8.606031e+04
   2.401201e+00	   8.324463e+04
   2.601301e+00	   8.024690e+04
   2.801401e+00	   7.708196e+04
   3.001501e+00	   7.376543e+04
   3.201601e+00	   7.031357e+04
   3.401701e+00	   6.674316e+04
   3.601801e+00	   6.307143e+04
   3.801901e+00	   5.931590e+04
   4.002001e+00	   5.549429e+04
   4.202101e+00	   5.162439e+04
   4.402201e+00	   4.772397e+04
   4.602301e+00	   4.381066e+04
   4.802401e+00	   3.990184e+04
   5.002501e+00	   3.601454e+04
   5.202601e+00	   3.216535e+04
   5.402701e+00	   2.837033e+04
   5.602801e+00	   2.464492e+04
   5.802901e+00	   2.100385e+04
   6.003002e+00	   1.746107e+04
   6.203102e+00	   1.402972e+04
   6.403202e+00	   1.072200e+04
   6.603302e+00	   7.549202e+03
   6.803402e+00	   4.521583e+03
   7.003502e+00	   1.648386e+03
   7.203602e+00	  -1.062214e+03
   7.403702e+00	  -3.603126e+03
   7.603802e+00	  -5.968362e+03
   7.803902e+00	  -8.153041e+03
   8.004002e+00	  -1.015339e+04
   8.204102e+00	  -1.196674e+04
   8.404202e+00	  -1.359151e+04
   8.604302e+00	  -1.502718e+04
   8.804402e+00	  -1.627429e+04
   9.004502e+00	  -1.733437e+04
   9.204602e+00	  -1.820995e+04
   9.404702e+00	  -1.890448e+04
   9.604802e+00	  -1.942228e+04
   9.804902e+00	  -1.976854e+04
   1.000500e+01	  -1.994920e+04
   1.020510e+01	  -1.997095e+04
   1.040520e+01	  -1.984112e+04
   1.060530e+01	  -1.956766e+04
   1.080540e+01	  -1.915905e+04
   1.100550e+01	  -1.862423e+04
   1.120560e+01	  -1.797256e+04
   1.140570e+01	  -1.721372e+04
   1.160580e+01	  -1.635768e+04
   1.180590e+01	  -1.541459e+04
   1.200600e+01	  -1.439474e+04
   1.220610e+01	  -1.330849e+04
   1.240620e+01	  -1.216622e+04
   1.260630e+01	  -1.097824e+04
   1.280640e+01	  -9.754728e+03
   1.300650e+01	  -8.505722e+03
   1.320660e+01	  -7.241011e+03
   1.340670e+01	  -5.970110e+03
   1.360680e+01	  -4.702204e+03
   1.380690e+01	  -3.446108e+03
   1.400700e+01	  -2.210222e+03
   1.420710e+01	  -1.002494e+03
   1.440720e+01	   1.696113e+02
   1.460730e+01	   1.299145e+03
   1.480740e+01	   2.379697e+03
   1.500750e+01	   3.405419e+03
   1.520760e+01	   4.371043e+03
   1.540770e+01	   5.271891e+03
   1.560780e+01	   6.103888e+03
   1.580790e+01	   6.863565e+03
   1.600800e+01	   7.548061e+03
   1.620810e+01	   8.155123e+03
   1.640820e+01	   8.683094e+03
   1.660830e+01	   9.130911e+03
   1.680840e+01	   9.498086e+03
   1.700850e+01	   9.784695e+03
   1.720860e+01	   9.991353e+03
   1.740870e+01	   1.011920e+04
   1.760880e+01	   1.016986e+04
   1.780890e+01	   1.014545e+04
   1.800900e+01	   1.004851e+04
   1.820910e+01	   9.881989e+03
   1.840920e+01	   9.649218e+03
   1.860930e+01	   9.353875e+03
   1.880940e+01	   8.999942e+03
   1.900950e+01	   8.591677e+03
   1.920960e+01	   8.133575e+03
   1.940970e+01	   7.630330e+03
   1.960980e+01	   7.086798e+03
   1.980990e+01	   6.507965e+03
   2.001001e+01	   5.898904e+03
   2.021011e+01	   5.264742e+03
   2.041021e+01	   4.610626e+03
   2.061031e+01	   3.941683e+03
   2.081041e+01	   3.262996e+03
   2.101051e+01	   2.579563e+03
   2.121061e+01	   1.896271e+03
   2.141071e+01	   1.217867e+03
   2.161081e+01	   5.489279e+02
   2.181091e+01	  -1.061606e+02
   2.201101e+01	  -7.432312e+02
   2.221111e+01	  -1.358354e+03
   2.241121e+01	  -1.947858e+03
   2.261131e+01	  -2.508345e+03
   2.281141e+01	  -3.036708e+03
   2.301151e+01	  -3.530140e+03
   2.321161e+01	  -3.986147e+03
   2.341171e+01	  -4.402556e+03
   2.361181e+01	  -4.777519e+03
   2.381191e+01	  -5.109517e+03
   2.401201e+01	  -5.397362e+03
   2.421211e+01	  -5.640194e+03
   2.441221e+01	  -5.837483e+03
   2.461231e+01	  -5.989016e+03
   2.481241e+01	  -6.094897e+03
   2.501251e+01	  -6.155535e+03
   2.521261e+01	  -6.171635e+03
   2.541271e+01	  -6.144182e+03
   2.561281e+01	  -6.074431e+03
   2.581291e+01	  -5.963893e+03
   2.601301e+01	  -5.814314e+03
   2.621311e+01	  -5.627659e+03
