   0.000000e+00	   1.500000e+00	   2.750000e+00
   6.000600e-03	   1.516474e+00	   2.740655e+00
   1.200120e-02	   1.532891e+00	   2.731223e+00
   1.800180e-02	   1.549251e+00	   2.721703e+00
   2.400240e-02	   1.565555e+00	   2.712096e+00
   3.000300e-02	   1.581800e+00	   2.702401e+00
   3.600360e-02	   1.597986e+00	   2.692620e+00
   4.200420e-02	   1.614114e+00	   2.682753e+00
   4.800480e-02	   1.630182e+00	   2.672798e+00
   5.400540e-02	   1.646191e+00	   2.662758e+00
   6.000600e-02	   1.662139e+00	   2.652632e+00
   6.600660e-02	   1.678025e+00	   2.642420e+00
   7.200720e-02	   1.693851e+00	   2.632122e+00
   7.800780e-02	   1.709614e+00	   2.621740e+00
   8.400840e-02	   1.725314e+00	   2.611272e+00
   9.000900e-02	   1.740952e+00	   2.600719e+00
   9.600960e-02	   1.756526e+00	   2.590082e+00
   1.020102e-01	   1.772036e+00	   2.579361e+00
   1.080108e-01	   1.787481e+00	   2.568555e+00
   1.140114e-01	   1.802862e+00	   2.557666e+00
   1.200120e-01	   1.818176e+00	   2.546693e+00
   1.260126e-01	   1.833425e+00	   2.535636e+00
   1.320132e-01	   1.848607e+00	   2.524497e+00
   1.380138e-01	   1.863722e+00	   2.513275e+00
   1.440144e-01	   1.878769e+00	   2.501970e+00
   1.500150e-01	   1.893748e+00	   2.490583e+00
   1.560156e-01	   1.908659e+00	   2.479114e+00
   1.620162e-01	   1.923500e+00	   2.467564e+00
   1.680168e-01	   1.938272e+00	   2.455932e+00
   1.740174e-01	   1.952974e+00	   2.444218e+00
   1.800180e-01	   1.967606e+00	   2.432424e+00
   1.860186e-01	   1.982166e+00	   2.420550e+00
   1.920192e-01	   1.996655e+00	   2.408595e+00
   1.980198e-01	   2.011072e+00	   2.396560e+00
   2.040204e-01	   2.025416e+00	   2.384445e+00
   2.100210e-01	   2.039688e+00	   2.372251e+00
   2.160216e-01	   2.053886e+00	   2.359978e+00
   2.220222e-01	   2.068010e+00	   2.347626e+00
   2.280228e-01	   2.082060e+00	   2.335195e+00
   2.340234e-01	   2.096035e+00	   2.322687e+00
   2.400240e-01	   2.109935e+00	   2.310100e+00
   2.460246e-01	   2.123759e+00	   2.297436e+00
   2.520252e-01	   2.137507e+00	   2.284695e+00
   2.580258e-01	   2.151178e+00	   2.271877e+00
   2.640264e-01	   2.164772e+00	   2.258982e+00
   2.700270e-01	   2.178288e+00	   2.246011e+00
   2.760276e-01	   2.191727e+00	   2.232964e+00
   2.820282e-01	   2.205087e+00	   2.219842e+00
   2.880288e-01	   2.218367e+00	   2.206644e+00
   2.940294e-01	   2.231569e+00	   2.193371e+00
   3.000300e-01	   2.244690e+00	   2.180024e+00
   3.060306e-01	   2.257732e+00	   2.166603e+00
   3.120312e-01	   2.270692e+00	   2.153108e+00
   3.180318e-01	   2.283571e+00	   2.139539e+00
   3.240324e-01	   2.296369e+00	   2.125898e+00
   3.300330e-01	   2.309084e+00	   2.112183e+00
   3.360336e-01	   2.321717e+00	   2.098397e+00
   3.420342e-01	   2.334268e+00	   2.084538e+00
   3.480348e-01	   2.346734e+00	   2.070607e+00
   3.540354e-01	   2.359117e+00	   2.056606e+00
   3.600360e-01	   2.371416e+00	   2.042533e+00
   3.660366e-01	   2.383630e+00	   2.028390e+00
   3.720372e-01	   2.395759e+00	   2.014177e+00
   3.780378e-01	   2.407802e+00	   1.999894e+00
   3.840384e-01	   2.419760e+00	   1.985541e+00
   3.900390e-01	   2.431631e+00	   1.971120e+00
   3.960396e-01	   2.443416e+00	   1.956631e+00
   4.020402e-01	   2.455113e+00	   1.942073e+00
   4.080408e-01	   2.466723e+00	   1.927447e+00
   4.140414e-01	   2.478244e+00	   1.912754e+00
   4.200420e-01	   2.489678e+00	   1.897994e+00
   4.260426e-01	   2.501022e+00	   1.883168e+00
   4.320432e-01	   2.512278e+00	   1.868275e+00
   4.380438e-01	   2.523444e+00	   1.853317e+00
   4.440444e-01	   2.534520e+00	   1.838294e+00
   4.500450e-01	   2.545505e+00	   1.823206e+00
   4.560456e-01	   2.556400e+00	   1.808053e+00
   4.620462e-01	   2.567204e+00	   1.792837e+00
   4.680468e-01	   2.577916e+00	   1.777557e+00
   4.740474e-01	   2.588537e+00	   1.762214e+00
   4.800480e-01	   2.599065e+00	   1.746808e+00
   4.860486e-01	   2.609501e+00	   1.731340e+00
   4.920492e-01	   2.619843e+00	   1.715811e+00
   4.980498e-01	   2.630092e+00	   1.700220e+00
   5.040504e-01	   2.640248e+00	   1.684568e+00
   5.100510e-01	   2.650309e+00	   1.668856e+00
   5.160516e-01	   2.660276e+00	   1.653084e+00
   5.220522e-01	   2.670148e+00	   1.637253e+00
   5.280528e-01	   2.679925e+00	   1.621363e+00
   5.340534e-01	   2.689606e+00	   1.605414e+00
   5.400540e-01	   2.699191e+00	   1.589407e+00
   5.460546e-01	   2.708681e+00	   1.573343e+00
   5.520552e-01	   2.718073e+00	   1.557221e+00
   5.580558e-01	   2.727369e+00	   1.541043e+00
   5.640564e-01	   2.736568e+00	   1.524809e+00
   5.700570e-01	   2.745668e+00	   1.508519e+00
   5.760576e-01	   2.754671e+00	   1.492174e+00
   5.820582e-01	   2.763576e+00	   1.475775e+00
   5.880588e-01	   2.772382e+00	   1.459321e+00
   5.940594e-01	   2.781090e+00	   1.442814e+00
   6.000600e-01	   2.789698e+00	   1.426253e+00
   6.060606e-01	   2.798206e+00	   1.409641e+00
   6.120612e-01	   2.806615e+00	   1.392975e+00
   6.180618e-01	   2.814924e+00	   1.376259e+00
   6.240624e-01	   2.823132e+00	   1.359491e+00
   6.300630e-01	   2.831239e+00	   1.342673e+00
   6.360636e-01	   2.839245e+00	   1.325805e+00
   6.420642e-01	   2.847150e+00	   1.308887e+00
   6.480648e-01	   2.854953e+00	   1.291920e+00
   6.540654e-01	   2.862655e+00	   1.274905e+00
   6.600660e-01	   2.870254e+00	   1.257842e+00
   6.660666e-01	   2.877750e+00	   1.240732e+00
   6.720672e-01	   2.885144e+00	   1.223574e+00
   6.780678e-01	   2.892435e+00	   1.206371e+00
   6.840684e-01	   2.899622e+00	   1.189122e+00
   6.900690e-01	   2.906705e+00	   1.171827e+00
   6.960696e-01	   2.913685e+00	   1.154488e+00
   7.020702e-01	   2.920560e+00	   1.137105e+00
   7.080708e-01	   2.927332e+00	   1.119678e+00
   7.140714e-01	   2.933998e+00	   1.102209e+00
   7.200720e-01	   2.940559e+00	   1.084697e+00
   7.260726e-01	   2.947015e+00	   1.067143e+00
   7.320732e-01	   2.953366e+00	   1.049548e+00
   7.380738e-01	   2.959611e+00	   1.031912e+00
   7.440744e-01	   2.965750e+00	   1.014236e+00
   7.500750e-01	   2.971783e+00	   9.965204e-01
   7.560756e-01	   2.977710e+00	   9.787659e-01
   7.620762e-01	   2.983529e+00	   9.609731e-01
   7.680768e-01	   2.989242e+00	   9.431424e-01
   7.740774e-01	   2.994848e+00	   9.252746e-01
   7.800780e-01	   3.000347e+00	   9.073701e-01
   7.860786e-01	   3.005738e+00	   8.894296e-01
   7.920792e-01	   3.011021e+00	   8.714537e-01
   7.980798e-01	   3.016196e+00	   8.534429e-01
   8.040804e-01	   3.021263e+00	   8.353979e-01
   8.100810e-01	   3.026222e+00	   8.173192e-01
   8.160816e-01	   3.031072e+00	   7.992076e-01
   8.220822e-01	   3.035813e+00	   7.810635e-01
   8.280828e-01	   3.040446e+00	   7.628876e-01
   8.340834e-01	   3.044969e+00	   7.446805e-01
   8.400840e-01	   3.049383e+00	   7.264428e-01
   8.460846e-01	   3.053687e+00	   7.081752e-01
   8.520852e-01	   3.057881e+00	   6.898782e-01
   8.580858e-01	   3.061966e+00	   6.715525e-01
   8.640864e-01	   3.065941e+00	   6.531987e-01
   8.700870e-01	   3.069805e+00	   6.348174e-01
   8.760876e-01	   3.073559e+00	   6.164093e-01
   8.820882e-01	   3.077203e+00	   5.979750e-01
   8.880888e-01	   3.080736e+00	   5.795151e-01
   8.940894e-01	   3.084158e+00	   5.610303e-01
   9.000900e-01	   3.087469e+00	   5.425211e-01
   9.060906e-01	   3.090669e+00	   5.239884e-01
   9.120912e-01	   3.093757e+00	   5.054326e-01
   9.180918e-01	   3.096734e+00	   4.868544e-01
   9.240924e-01	   3.099600e+00	   4.682545e-01
   9.300930e-01	   3.102354e+00	   4.496335e-01
   9.360936e-01	   3.104996e+00	   4.309921e-01
   9.420942e-01	   3.107526e+00	   4.123310e-01
   9.480948e-01	   3.109944e+00	   3.936507e-01
   9.540954e-01	   3.112250e+00	   3.749520e-01
   9.600960e-01	   3.114444e+00	   3.562355e-01
   9.660966e-01	   3.116526e+00	   3.375019e-01
   9.720972e-01	   3.118495e+00	   3.187518e-01
   9.780978e-01	   3.120351e+00	   2.999859e-01
   9.840984e-01	   3.122095e+00	   2.812049e-01
   9.900990e-01	   3.123726e+00	   2.624094e-01
   9.960996e-01	   3.125244e+00	   2.436001e-01
   1.002100e+00	   3.126649e+00	   2.247777e-01
   1.008101e+00	   3.127942e+00	   2.059429e-01
   1.014101e+00	   3.129121e+00	   1.870963e-01
   1.020102e+00	   3.130187e+00	   1.682386e-01
   1.026103e+00	   3.131140e+00	   1.493705e-01
   1.032103e+00	   3.131980e+00	   1.304927e-01
   1.038104e+00	   3.132706e+00	   1.116058e-01
   1.044104e+00	   3.133319e+00	   9.271066e-02
   1.050105e+00	   3.133819e+00	   7.380780e-02
   1.056106e+00	   3.134205e+00	   5.489798e-02
   1.062106e+00	   3.134477e+00	   3.598187e-02
   1.068107e+00	   3.134637e+00	   1.706017e-02
   1.074107e+00	   3.134682e+00	  -1.866421e-03
   1.080108e+00	   3.134614e+00	  -2.079721e-02
   1.086109e+00	   3.134433e+00	  -3.973150e-02
   1.092109e+00	   3.134137e+00	  -5.866860e-02
   1.098110e+00	   3.133728e+00	  -7.760780e-02
   1.104110e+00	   3.133206e+00	  -9.654840e-02
   1.110111e+00	   3.132570e+00	  -1.154897e-01
   1.116112e+00	   3.131820e+00	  -1.344310e-01
   1.122112e+00	   3.130956e+00	  -1.533716e-01
   1.128113e+00	   3.129979e+00	  -1.723107e-01
   1.134113e+00	   3.128888e+00	  -1.912478e-01
   1.140114e+00	   3.127684e+00	  -2.101820e-01
   1.146115e+00	   3.126366e+00	  -2.291127e-01
   1.152115e+00	   3.124934e+00	  -2.480391e-01
   1.158116e+00	   3.123389e+00	  -2.669605e-01
   1.164116e+00	   3.121731e+00	  -2.858762e-01
   1.170117e+00	   3.119958e+00	  -3.047856e-01
   1.176118e+00	   3.118073e+00	  -3.236878e-01
   1.182118e+00	   3.116074e+00	  -3.425822e-01
   1.188119e+00	   3.113961e+00	  -3.614681e-01
   1.194119e+00	   3.111736e+00	  -3.803446e-01
   1.200120e+00	   3.109397e+00	  -3.992112e-01
   1.206121e+00	   3.106945e+00	  -4.180671e-01
   1.212121e+00	   3.104380e+00	  -4.369115e-01
   1.218122e+00	   3.101701e+00	  -4.557438e-01
   1.224122e+00	   3.098910e+00	  -4.745632e-01
   1.230123e+00	   3.096006e+00	  -4.933690e-01
   1.236124e+00	   3.092989e+00	  -5.121604e-01
   1.242124e+00	   3.089860e+00	  -5.309368e-01
   1.248125e+00	   3.086617e+00	  -5.496975e-01
   1.254125e+00	   3.083263e+00	  -5.684416e-01
   1.260126e+00	   3.079795e+00	  -5.871685e-01
   1.266127e+00	   3.076216e+00	  -6.058774e-01
   1.272127e+00	   3.072524e+00	  -6.245676e-01
   1.278128e+00	   3.068720e+00	  -6.432384e-01
   1.284128e+00	   3.064805e+00	  -6.618890e-01
   1.290129e+00	   3.060777e+00	  -6.805187e-01
   1.296130e+00	   3.056638e+00	  -6.991269e-01
   1.302130e+00	   3.052387e+00	  -7.177126e-01
   1.308131e+00	   3.048024e+00	  -7.362753e-01
   1.314131e+00	   3.043550e+00	  -7.548142e-01
   1.320132e+00	   3.038966e+00	  -7.733286e-01
   1.326133e+00	   3.034270e+00	  -7.918177e-01
   1.332133e+00	   3.029463e+00	  -8.102807e-01
   1.338134e+00	   3.024545e+00	  -8.287170e-01
   1.344134e+00	   3.019517e+00	  -8.471259e-01
   1.350135e+00	   3.014379e+00	  -8.655065e-01
   1.356136e+00	   3.009130e+00	  -8.838582e-01
   1.362136e+00	   3.003772e+00	  -9.021802e-01
   1.368137e+00	   2.998303e+00	  -9.204719e-01
   1.374137e+00	   2.992725e+00	  -9.387323e-01
   1.380138e+00	   2.987037e+00	  -9.569609e-01
   1.386139e+00	   2.981240e+00	  -9.751569e-01
   1.392139e+00	   2.975334e+00	  -9.933196e-01
   1.398140e+00	   2.969319e+00	  -1.011448e+00
   1.404140e+00	   2.963196e+00	  -1.029542e+00
   1.410141e+00	   2.956964e+00	  -1.047600e+00
   1.416142e+00	   2.950623e+00	  -1.065622e+00
   1.422142e+00	   2.944175e+00	  -1.083607e+00
   1.428143e+00	   2.937619e+00	  -1.101554e+00
   1.434143e+00	   2.930955e+00	  -1.119463e+00
   1.440144e+00	   2.924184e+00	  -1.137333e+00
   1.446145e+00	   2.917306e+00	  -1.155162e+00
   1.452145e+00	   2.910321e+00	  -1.172951e+00
   1.458146e+00	   2.903229e+00	  -1.190699e+00
   1.464146e+00	   2.896031e+00	  -1.208404e+00
   1.470147e+00	   2.888727e+00	  -1.226067e+00
   1.476148e+00	   2.881317e+00	  -1.243686e+00
   1.482148e+00	   2.873801e+00	  -1.261261e+00
   1.488149e+00	   2.866180e+00	  -1.278791e+00
   1.494149e+00	   2.858454e+00	  -1.296275e+00
   1.500150e+00	   2.850624e+00	  -1.313712e+00
   1.506151e+00	   2.842688e+00	  -1.331103e+00
   1.512151e+00	   2.834649e+00	  -1.348445e+00
   1.518152e+00	   2.826505e+00	  -1.365739e+00
   1.524152e+00	   2.818258e+00	  -1.382983e+00
   1.530153e+00	   2.809908e+00	  -1.400178e+00
   1.536154e+00	   2.801455e+00	  -1.417321e+00
   1.542154e+00	   2.792899e+00	  -1.434413e+00
   1.548155e+00	   2.784240e+00	  -1.451453e+00
